"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4298118";"PREIMPLANTATION FACTOR";"PIF-1|PREIMPLANTATION FACTOR|SYNTHETIC PREIMPLANTATION FACTOR";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4298045";"INDUSATUMAB VEDOTIN";"INDUSATUMAB VEDOTIN|MLN-0264|MLN0264|TAK-264";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095344";"CEBSULFASE ALFA";"CEBSULFASE ALFA|HGT-1110|HGT-1111|METAZYM|RECOMBINANT HUMAN ARYLSULFATASE A|SHP-611|TAK-611";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"-1";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109295";"ASCRINVACUMAB";"ASCRINVACUMAB|PF-03446962";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL57004";"SITAMAQUINE";"SITAMAQUINE|WR 6026";"Small molecule";"2.0";"343.52";"14";"33";"4.87";"37.39";"4";"1";"0";"11";"N";"0.59";"None";"10.33";"4.16";"1.33";"2";"MOL";"0";"25";"4";"1";"0";"343.2624";"-0.87";"BASE";"C21H33N3O";"CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12";"RVAKDGYPIVSYEU-UHFFFAOYSA-N"
"CHEMBL419667";"RELCOVAPTAN";"Relcovaptan|SR 49059|SR-49059|TDI 0134|TDI-0134";"Small molecule";"2.0";"620.51";"42";"172";"3.30";"139.47";"7";"2";"1";"7";"N";"0.41";"7.72";"None";"2.83";"2.66";"3";"MOL";"0";"41";"10";"3";"1";"619.0947";"-0.46";"NEUTRAL";"C28H27Cl2N3O7S";"COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCC[C@H]2C(N)=O)cc1OC";"CEBYCSRFKCEUSW-NAYZPBBASA-N"
"CHEMBL3990145";"IMARIKIREN";"IMARIKIREN";"Small molecule";"2.0";"499.66";"7";"20";"2.40";"88.93";"7";"1";"0";"10";"N";"0.51";"None";"8.85";"1.84";"0.38";"2";"MOL";"0";"36";"9";"1";"0";"499.3159";"-1.42";"BASE";"C27H41N5O4";"COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21";"RHIBAIKQWJNESW-YADHBBJMSA-N"
"CHEMBL2109544";"CDP-860";"CDP-860";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545228";"JTS-653";"JTS-653|JTS653";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3039518";"BATEFENTEROL";"BATEFENTEROL|Batefenterol|GSK-961081A|GSK961081|GSK961081A|TD-5959";"Small molecule";"2.0";"740.26";"42";"1087";"6.43";"165.25";"9";"6";"3";"13";"N";"0.08";"8.64";"9.02";"4.37";"3.01";"5";"MOL";"0";"53";"12";"6";"4";"739.2773";"-0.71";"BASE";"C40H42ClN5O7";"COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12";"URWYQGVSPQJGGB-DHUJRADRSA-N"
"CHEMBL4207852";"MIZACORAT";"AZD 9567|AZD-9567|AZD9567|MIZACORAT";"Small molecule";"2.0";"494.54";"12";"49";"4.64";"78.15";"6";"1";"0";"8";"N";"0.39";"9.55";"0.88";"4.09";"4.09";"4";"MOL";"-1";"36";"7";"1";"0";"494.2129";"-0.83";"NEUTRAL";"C27H28F2N4O3";"CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1ccccc1";"ZQFNDBISEYQVRR-LOSJGSFVSA-N"
"CHEMBL5095503";"FLORZOLOTAU";"";"Small molecule";"2.0";"385.46";"";"";"4.17";"67.27";"6";"2";"0";"8";"N";"0.57";"13.35";"6.33";"3.47";"3.43";"3";"MOL";"0";"27";"5";"2";"0";"385.1260";"-1.12";"NEUTRAL";"C20H20FN3O2S";"CNc1ccc(/C=C/C=C/c2nc3ccc(OCC(O)CF)cc3s2)cn1";"XXNYLYXTRMQXJS-ZUVMSYQZSA-N"
"CHEMBL2109444";"AD-159";"AD-159";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3833315";"ALUMINUM PHOSPHATE";"ALUMINIUM PHOSPHATE|ALUMINIUM PHOSPHATE GEL|ALUMINUM PHOSPHATE|ALUMINUM PHOSPHATE GEL|Phosphaljel";"Small molecule";"2.0";"121.95";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"121.9350";"None";"None";"AlO4P";"O=P([O-])([O-])[O-].[Al+3]";"ILRRQNADMUWWFW-UHFFFAOYSA-K"
"CHEMBL2057301";"SEPRANOLONE";"ALLOPREGNAN-3.BETA.-OL-20-ONE|EPIALLOPREGNANOLONE|ISOALLOPREGNANOLONE|ISOPREGNANOLONE|NSC-97078|SEPRANOLONE|U-0949|UC-1010|UC1010";"Small molecule";"2.0";"318.50";"6";"7";"4.60";"37.30";"2";"1";"0";"1";"N";"0.77";"None";"None";"3.99";"3.99";"0";"MOL";"0";"23";"2";"1";"0";"318.2559";"2.21";"NEUTRAL";"C21H34O2";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C";"AURFZBICLPNKBZ-FZCSVUEKSA-N"
"CHEMBL2109073";"HORSE CHESTNUT";"AESCORIN|AESCULI SEMEN|AESCULUS HIPPOCASTANUM|AESCULUS HIPPOCASTANUM DRY EXTRACT|AESCULUS HIPPOCASTANUM EXTRACT|AESCULUS HIPPOCASTANUM FRUIT|AESCULUS HIPPOCASTANUM L. SEED|AESCULUS HIPPOCASTANUM NUT|AESCULUS HIPPOCASTANUM SEED|AESCULUS HIPPOCASTANUM SEED DRY EXTRACT|AESCULUS HIPPOCASTANUM SEED EXTRACT|AESCULUS HIPPOCASTANUM WHOLE|AESCUSAN|BUCKEYE SEED|COMMON HORSE CHESTNUT NUT|ESSAVEN|EUROPEAN HORSE CHESTNUT NUT|HIPPOCASTANI SEMEN|HORSE CHESTNUT|HORSE CHESTNUT DRIED EXTRACT|HORSE CHESTNUT NUT|HORSE CHESTNUT SEED|HORSE CHESTNUT WHOLE|HORSE-CHESTNUT|HORSE-CHESTNUT SEED|SUO LUO ZI|VENALOT|VENOPLANT|VENOPYRONUM|VENOSTASIN";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594561";"INVAC-1, A DOUBLE STRANDED DNA PLASMID VACCINE CONSTRUCT ENCODING UBIQUITIN-HUMAN TELOMERASE REVERSE TRANSCRIPTASE (HTERT) FUSION PROTEIN";"INVAC 1|INVAC-1|INVAC-1, A DOUBLE STRANDED DNA PLASMID VACCINE CONSTRUCT ENCODING UBIQUITIN-HUMAN TELOMERASE REVERSE TRANSCRIPTASE (HTERT) FUSION PROTEIN";"Enzyme";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4094440";"BMS-919373";"BMS-919373";"Small molecule";"2.0";"468.54";"16";"70";"4.01";"123.75";"7";"2";"0";"6";"N";"0.39";"9.29";"4.63";"3.71";"3.71";"5";"MOL";"0";"34";"8";"3";"0";"468.1368";"-1.52";"NEUTRAL";"C25H20N6O2S";"NS(=O)(=O)c1cncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)c1";"XGKULQQVQWCASY-UHFFFAOYSA-N"
"CHEMBL4594618";"BREXUCABTAGENE AUTOLEUCEL";"BREXUCABTAGENE AUTOLEUCEL|KTE-X19";"Gene";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1951914";"AZD5672";"AZD 5672|AZD-5672|AZD5672";"Small molecule";"2.0";"639.83";"14";"34";"4.07";"95.07";"6";"0";"1";"11";"N";"0.37";"None";"9.01";"2.20";"0.58";"2";"MOL";"0";"43";"8";"0";"1";"639.2612";"-1.58";"BASE";"C31H43F2N3O5S2";"CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1";"QOSMEMHKXNNIGG-SSEXGKCCSA-N"
"CHEMBL2095224";"PYRONARIDINE TETRAPHOSPHATE";"NSC-759834|PYRONARIDINE PHOSPHATE|PYRONARIDINE TETRAPHOSPHATE";"Small molecule";"2.0";"910.04";"2";"4";"6.09";"73.75";"7";"2";"2";"7";"N";"0.23";"7.96";"10.08";"4.22";"2.08";"4";"MOL";"0";"37";"7";"2";"2";"517.2245";"-0.83";"BASE";"C29H44ClN5O18P4";"COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O";"YKUQEKXHQFYULM-UHFFFAOYSA-N"
"CHEMBL3137304";"DAGROCORAT";"DAGROCORAT|Dagrocorat|PF-00251802|PF-0251802|PF-802";"Small molecule";"2.0";"494.56";"2";"16";"6.16";"62.22";"3";"2";"1";"4";"N";"0.46";"11.24";"5.20";"5.80";"5.80";"3";"MOL";"0";"36";"4";"2";"1";"494.2181";"0.11";"NEUTRAL";"C29H29F3N2O2";"Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1";"QJJBNCHSWFGXML-KEKPKEOLSA-N"
"CHEMBL515564";"TENOFOVIR EXALIDEX";"CMX-157|CMX157|HDP-TENOFOVIR|Hexadecyloxypropyl Tenofovir|TENOFOVIR EXALIDEX";"Small molecule";"2.0";"569.73";"13";"212";"6.86";"134.61";"9";"2";"2";"25";"N";"0.10";"1.40";"3.75";"3.40";"3.38";"2";"MOL";"0";"39";"10";"3";"2";"569.3706";"-0.04";"ACID";"C28H52N5O5P";"CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21";"SCTJKHUUZLXJIP-RUZDIDTESA-N"
"CHEMBL305666";"LURTOTECAN";"LURTOTECAN";"Small molecule";"2.0";"518.57";"2";"3";"1.60";"106.36";"10";"1";"1";"3";"N";"0.40";"11.71";"7.86";"0.52";"-0.07";"3";"MOL";"0";"38";"10";"1";"1";"518.2165";"0.32";"NEUTRAL";"C28H30N4O6";"CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3";"RVFGKBWWUQOIOU-NDEPHWFRSA-N"
"CHEMBL290429";"CARFENTANIL";"(4-CARBOMETHOXY FENTANYL)|4-CARBOMETHOXYFENTANYL|CARFENTANIL|CARFENTANYL|R 31833";"Small molecule";"2.0";"394.51";"14";"28";"3.68";"49.85";"4";"0";"0";"7";"N";"0.67";"None";"8.05";"3.67";"2.93";"2";"MOL";"0";"29";"5";"0";"0";"394.2256";"-0.48";"NEUTRAL";"C24H30N2O3";"CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1";"YDSDEBIZUNNPOB-UHFFFAOYSA-N"
"CHEMBL4297495";"IOPOFOSINE I 131";"131I-CLR1404|131I-NM-404|CLR 131|CLR-131|CLR-1404 I-131|CLR131|I-131-CLR1404|IOPOFOSINE (131I)|IOPOFOSINE I 131|IOPOFOSINE I-131|NM-404 I-131";"Small molecule";"2.0";"641.63";"";"";"8.28";"58.59";"4";"0";"2";"24";"N";"0.05";"1.88";"None";"5.65";"7.67";"1";"MOL";"0";"36";"5";"0";"2";"637.2757";"0.06";"ACID";"C29H53INO4P";"C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc([131I])cc1";"ZOAIEFWMQLYMTF-YRKXUXMHSA-N"
"CHEMBL208375";"IOPOFOSINE";"18-(P-Iodophenyl)Octadecylphosphocholine|CLR-1401|IOPOFOSINE|NM-404|NM404";"Small molecule";"2.0";"637.62";"2";"65";"8.28";"58.59";"4";"0";"2";"24";"N";"0.05";"1.88";"None";"5.65";"7.67";"1";"MOL";"0";"36";"5";"0";"2";"637.2757";"0.06";"ACID";"C29H53INO4P";"C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc(I)cc1";"ZOAIEFWMQLYMTF-UHFFFAOYSA-N"
"CHEMBL2105643";"FOSBRETABULIN TROMETHAMINE";"FOSBRETABULIN TROMETHAMINE|Zybrestat";"Small molecule";"2.0";"517.47";"";"";"3.36";"103.68";"6";"2";"0";"8";"N";"0.52";"1.62";"None";"2.72";"-0.51";"2";"MOL";"0";"27";"8";"2";"0";"396.0974";"0.65";"ACID";"C22H32NO11P";"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O.NC(CO)(CO)CO";"FIDMEHCRMLKKPZ-YSMBQZINSA-N"
"CHEMBL2108739";"PLACULUMAB";"ART-621|ART-621 ( ANTI-TUMOUR NECROSIS FACTOR ALPHA ANTIBODY)|ART621|CEP-37247|PLACULUMAB|PN-0621|PN0621";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297302";"MK-0941";"MK-0941|MK0941";"Small molecule";"2.0";"556.62";"";"";"2.41";"132.64";"9";"2";"0";"9";"N";"0.50";"13.30";"1.17";"1.88";"1.88";"3";"MOL";"0";"32";"10";"2";"0";"460.1417";"-1.66";"NEUTRAL";"C22H28N4O9S2";"CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(C(=O)Nc3ccn(C)n3)c2)cn1.CS(=O)(=O)O";"PIDNRTWDGDJKSQ-UQKRIMTDSA-N"
"CHEMBL4298003";"AMELPARIB DIHYDROCHLORIDE DIHYDRATE";"AMELPARIB DIHYDROCHLORIDE DIHYDRATE|JPI-289";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2016681";"VELNEPERIT";"S-2367|VELNEPERIT|Velneperit";"Small molecule";"2.0";"407.46";"11";"16";"3.32";"88.16";"4";"2";"0";"4";"N";"0.80";"11.66";"2.94";"2.91";"2.91";"1";"MOL";"0";"27";"6";"2";"0";"407.1490";"-1.62";"NEUTRAL";"C17H24F3N3O3S";"CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1";"WGEWUYACXPEFPO-AULYBMBSSA-N"
"CHEMBL1819077";"ONO-2333MS";"ONO-2333Ms";"Small molecule";"2.0";"398.94";"4";"16";"5.46";"51.45";"5";"1";"1";"6";"N";"0.60";"None";"2.02";"5.14";"5.14";"3";"MOL";"0";"28";"5";"1";"1";"398.1873";"-1.29";"NEUTRAL";"C22H27ClN4O";"CCC(CC)Nc1c2c(nc3c(-c4ccc(OC)cc4Cl)c(C)nn13)CCC2";"LDIOUQIXNSSOGU-UHFFFAOYSA-N"
"CHEMBL4297822";"SAN-300";"ANTI-VLA-1 ANTIBODY - SALIX|SAN-300";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1910936";"MK3207";"MK 3207|MK-3207|MK3207";"Small molecule";"2.0";"557.60";"19";"49";"3.77";"103.43";"5";"3";"1";"4";"N";"0.45";"11.74";"6.68";"4.08";"4.00";"3";"MOL";"0";"41";"8";"3";"1";"557.2238";"-0.67";"NEUTRAL";"C31H29F2N5O3";"O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21";"AZAANWYREOQRFB-SETSBSEESA-N"
"CHEMBL2109384";"DEMCIZUMAB";"DEMCIZUMAB|OMP-21M18";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL539934";"TT-232";"TLN-232|TT-232";"Protein";"2.0";"947.15";"2";"12";"-0.47";"325.98";"13";"12";"3";"16";"N";"0.05";"9.37";"10.07";"-1.77";"-3.76";"4";"BOTH";"0";"66";"19";"15";"3";"946.3830";"0.58";"BASE";"C45H58N10O9S2";"C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N1)C(N)=O";"SNAJPQVDGYDQSW-DYCFWDQMSA-N"
"CHEMBL2109417";"EMD-273063";"APN-301|APN301|EMD 273063|EMD-273063|EMD273063|HU 14.18IL2|HU14.18-IL2|LORUKAFUSP ALFA";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095200";"ULEVOSTINAG";"ULEVOSTINAG";"Small molecule";"2.0";"710.53";"";"";"1.49";"248.73";"18";"5";"2";"2";"N";"0.15";"0.50";"4.92";"-1.99";"-2.58";"4";"MOL";"0";"45";"19";"5";"2";"710.0456";"0.25";"ACID";"C20H22F2N10O9P2S2";"Nc1nc(=O)c2ncn([C@@H]3O[C@@H]4CO[P@@](=O)(S)O[C@H]5[C@H](F)[C@H](n6cnc7c(N)ncnc76)O[C@@H]5CO[P@@](=O)(S)O[C@@H]3[C@@H]4F)c2[nH]1";"YSUIQYOGTINQIN-CLMXYZJCSA-N"
"CHEMBL4594419";"BMS-813160";"BMS 813160|BMS-813160";"Small molecule";"2.0";"484.65";"10";"33";"2.25";"116.55";"8";"3";"0";"5";"N";"0.60";"13.82";"10.39";"1.63";"-1.17";"2";"MOL";"0";"35";"10";"3";"0";"484.3274";"-0.58";"BASE";"C25H40N8O2";"CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O";"CMVHFGNTABZQJU-HCXYKTFWSA-N"
"CHEMBL2106406";"DERSALAZINE";"DERSALAZINE|UR-12746";"Small molecule";"2.0";"599.69";"";"";"7.53";"120.38";"7";"2";"2";"8";"N";"0.14";"3.23";"5.92";"5.86";"4.55";"5";"MOL";"0";"45";"9";"2";"2";"599.2533";"-0.77";"ACID";"C36H33N5O4";"Cc1nc2ccccc2n1CC1CCN(C(=O)/C=C(/c2ccccc2)c2ccc(/N=N/c3ccc(O)c(C(=O)O)c3)cc2)CC1";"RIRCDXXMYTZTPE-SDYUWQRISA-N"
"CHEMBL4650338";"EDRALBRUTINIB";"EDRALBRUTINIB|SHR-1459|SHR1459|TG 1701|TG-1701|TG1701";"Small molecule";"2.0";"489.48";"";"";"3.84";"106.24";"6";"2";"0";"4";"N";"0.42";"10.71";"2.75";"3.28";"3.28";"4";"MOL";"0";"36";"8";"3";"0";"489.1612";"-0.71";"NEUTRAL";"C26H21F2N5O3";"CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1";"DNPOFZXZJJDQLB-MRXNPFEDSA-N"
"CHEMBL2105965";"ACOLBIFENE HYDROCHLORIDE";"ACOLBIFENE HCL|ACOLBIFENE HYDROCHLORIDE|SCH-57068 HYDROCHLORIDE|SCH57068 HCL|SCH57068.HCL";"Small molecule";"2.0";"494.03";"";"";"6.03";"62.16";"5";"2";"1";"6";"N";"0.47";"8.39";"8.87";"4.91";"4.43";"3";"MOL";"0";"34";"5";"2";"1";"457.2253";"0.05";"BASE";"C29H32ClNO4";"CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21.Cl";"BYQDPIXWTVEVEA-JMAPEOGHSA-N"
"CHEMBL5095384";"IZALONTAMAB";"HER3 X EGFR SI-B001|IZALONTAMAB|SI-B001";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL197672";"EMRICASAN";"EMRICASAN|IDN 6556|IDN-6556|PF 03491390|PF-03491390|VAY-785|VAY785";"Small molecule";"2.0";"569.51";"23";"38";"2.59";"150.90";"6";"4";"1";"10";"N";"0.20";"3.51";"None";"3.42";"0.05";"2";"MOL";"0";"40";"10";"4";"1";"569.1785";"-0.90";"ACID";"C26H27F4N3O7";"C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F";"SCVHJVCATBPIHN-SJCJKPOMSA-N"
"CHEMBL2109598";"BIIB-023";"BIIB-023";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109563";"RAV-12";"RAV-12";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297842";"TOMUZOTUXIMAB";"TOMUZOTUXIMAB";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL181954";"NAVEGLITAZAR";"LY-519818|LY-9818|LY519818|LY9818|NAVEGLITAZAR|Naveglitazar";"Small molecule";"2.0";"422.48";"4";"13";"4.97";"74.22";"5";"1";"0";"12";"N";"0.42";"3.64";"None";"4.87";"1.55";"3";"MOL";"0";"31";"6";"1";"0";"422.1729";"-0.03";"ACID";"C25H26O6";"CO[C@@H](Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O";"OKJHGOPITGTTIM-DEOSSOPVSA-N"
"CHEMBL36633";"OXIRACETAM";"CGP 21690E|CGP-21690E|GNF-PF-1005|OXIRACETAM";"Small molecule";"2.0";"158.16";"17";"39";"-1.94";"83.63";"3";"2";"0";"2";"N";"0.49";"None";"None";"-2.60";"-2.60";"0";"MOL";"0";"11";"5";"3";"0";"158.0691";"-0.16";"NEUTRAL";"C6H10N2O3";"NC(=O)CN1CC(O)CC1=O";"IHLAQQPQKRMGSS-UHFFFAOYSA-N"
"CHEMBL3260567";"VACTOSERTIB";"EW-7197|TEW 7197|TEW-7197|VACTOSERTIB";"Small molecule";"2.0";"399.43";"34";"181";"4.24";"83.79";"6";"2";"0";"5";"N";"0.46";"10.77";"4.59";"3.36";"3.36";"5";"MOL";"0";"30";"7";"2";"0";"399.1608";"-1.92";"NEUTRAL";"C22H18FN7";"Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1";"FJCDSQATIJKQKA-UHFFFAOYSA-N"
"CHEMBL2107823";"GANDOTINIB";"GANDOTINIB|Gandotinib|LY-2784544|LY2784544";"Small molecule";"2.0";"469.95";"8";"17";"4.03";"83.37";"7";"2";"0";"6";"N";"0.44";"12.55";"5.72";"4.24";"4.23";"4";"MOL";"0";"33";"8";"2";"0";"469.1793";"-1.82";"NEUTRAL";"C23H25ClFN7O";"Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1";"SQSZANZGUXWJEA-UHFFFAOYSA-N"
"CHEMBL300058";"BREQUINAR SODIUM";"BREQUINAR SODIUM|BREQUINAR SODIUM SALT|DUP 785|DUP-785|NSC-368390";"Small molecule";"2.0";"397.36";"77";"111";"5.85";"50.19";"2";"1";"1";"3";"N";"0.49";"3.38";"0.75";"6.27";"2.86";"4";"MOL";"0";"28";"3";"1";"1";"375.1071";"-0.90";"ACID";"C23H14F2NNaO2";"Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+]";"PZOHOALJQOFNTB-UHFFFAOYSA-M"
"CHEMBL1195136";"SNX 5422";"PF-04929113|PF-4929113|SNX 5422|SNX-5422";"Small molecule";"2.0";"521.54";"6";"10";"3.37";"142.33";"8";"3";"1";"6";"N";"0.49";"None";"7.09";"2.88";"2.71";"2";"MOL";"0";"37";"9";"5";"1";"521.2250";"-0.81";"NEUTRAL";"C25H30F3N5O4";"CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1";"AVDSOVJPJZVBTC-CTYIDZIISA-N"
"CHEMBL1256978";"GSK-364735";"GSK-364735|GSK364735|S-364735";"Small molecule";"2.0";"371.37";"10";"172";"1.09";"104.45";"6";"3";"0";"5";"N";"0.62";"4.83";"2.24";"0.42";"-1.97";"3";"MOL";"0";"27";"7";"3";"0";"371.1281";"-0.67";"ACID";"C19H18FN3O4";"Cn1c(=O)c(C(=O)NCCO)c(O)c2ncc(Cc3ccc(F)cc3)cc21";"QWLNINWUBHHOLU-UHFFFAOYSA-N"
"CHEMBL593429";"ALLANTOIN";"ALLANTOIN|ALWEXTIN|CORDIANINE|DL-ALLANTOIN|IDELALISIB METABOLITE M1A|NSC-7606|PSORALON|SD 101|SEPTALAN";"Small molecule";"2.0";"158.12";"80";"89";"-2.18";"113.32";"3";"4";"0";"1";"N";"0.33";"7.95";"None";"-2.36";"-2.47";"0";"MOL";"0";"11";"7";"5";"0";"158.0440";"0.43";"NEUTRAL";"C4H6N4O3";"NC(=O)NC1NC(=O)NC1=O";"POJWUDADGALRAB-UHFFFAOYSA-N"
"CHEMBL321248";"7-METHYLXANTHINE";"7-METHYLXANTHINE|HETEROXANTHINE|METHYL XANTHINE|NSC-7861";"Small molecule";"2.0";"166.14";"7";"13";"-1.05";"83.54";"4";"2";"0";"0";"N";"0.52";"9.28";"None";"0.02";"0.01";"2";"MOL";"0";"12";"6";"2";"0";"166.0491";"-0.66";"NEUTRAL";"C6H6N4O2";"Cn1cnc2[nH]c(=O)[nH]c(=O)c21";"PFWLFWPASULGAN-UHFFFAOYSA-N"
